id,productId,region,units,soldAt
S-102414,P-1018,West,60,2024-05-23T00:00:00.000Z
S-102415,P-1036,South,79,2024-07-25T00:00:00.000Z
S-102416,P-1226,North,21,2024-01-17T00:00:00.000Z
S-102417,P-1204,North,10,2024-02-29T00:00:00.000Z
S-102418,P-1055,West,73,2024-07-23T00:00:00.000Z
S-102419,P-1197,East,25,2024-06-25T00:00:00.000Z
S-102420,P-1061,Central,34,2024-08-04T00:00:00.000Z
S-102421,P-1211,North,49,2024-08-12T00:00:00.000Z
S-102422,P-1217,East,32,2024-07-12T00:00:00.000Z
S-102423,P-1050,West,6,2024-08-21T00:00:00.000Z
S-102424,P-1123,Central,10,2024-03-03T00:00:00.000Z
S-102425,P-1116,East,24,2024-12-26T00:00:00.000Z
S-102426,P-1220,Central,6,2024-08-30T00:00:00.000Z
S-102427,P-1193,South,60,2024-09-30T00:00:00.000Z
S-102428,P-1231,Central,25,2024-09-20T00:00:00.000Z
S-102429,P-1197,North,50,2024-07-23T00:00:00.000Z
S-102430,P-1013,Central,1,2024-07-13T00:00:00.000Z
S-102431,P-1142,West,67,2024-05-06T00:00:00.000Z
S-102432,P-1229,Central,69,2024-11-10T00:00:00.000Z
S-102433,P-1216,North,22,2024-05-14T00:00:00.000Z
S-102434,P-1104,West,25,2024-10-15T00:00:00.000Z
S-102435,P-1030,North,40,2024-03-24T00:00:00.000Z
S-102436,P-1105,East,30,2024-06-02T00:00:00.000Z
S-102437,P-1137,South,30,2024-10-20T00:00:00.000Z
S-102438,P-1221,West,56,2024-09-01T00:00:00.000Z
S-102439,P-1146,East,70,2024-08-29T00:00:00.000Z
S-102440,P-1169,South,68,2024-11-12T00:00:00.000Z
S-102441,P-1123,Central,64,2024-02-10T00:00:00.000Z
S-102442,P-1210,South,34,2024-10-24T00:00:00.000Z
S-102443,P-1189,South,25,2024-09-03T00:00:00.000Z
S-102444,P-1041,Central,39,2024-03-25T00:00:00.000Z
S-102445,P-1215,North,14,2024-03-19T00:00:00.000Z
S-102446,P-1179,West,70,2024-11-28T00:00:00.000Z
S-102447,P-1050,East,76,2024-11-17T00:00:00.000Z
S-102448,P-1230,North,27,2024-11-12T00:00:00.000Z
S-102449,P-1036,South,70,2024-11-15T00:00:00.000Z
S-102450,P-1165,West,60,2024-01-07T00:00:00.000Z
S-102451,P-1168,East,79,2024-11-23T00:00:00.000Z
S-102452,P-1213,West,35,2024-06-08T00:00:00.000Z
S-102453,P-1219,North,29,2024-11-08T00:00:00.000Z
S-102454,P-1038,West,49,2024-07-31T00:00:00.000Z
S-102455,P-1034,North,23,2024-11-24T00:00:00.000Z
S-102456,P-1036,Central,28,2024-08-02T00:00:00.000Z
S-102457,P-1157,South,22,2024-04-16T00:00:00.000Z
S-102458,P-1032,East,49,2024-02-03T00:00:00.000Z
S-102459,P-1144,West,45,2024-11-25T00:00:00.000Z
S-102460,P-1113,East,79,2024-07-27T00:00:00.000Z
S-102461,P-1045,West,38,2024-01-23T00:00:00.000Z
S-102462,P-1033,West,2,2024-08-30T00:00:00.000Z
S-102463,P-1069,West,10,2024-07-03T00:00:00.000Z
S-102464,P-1139,East,27,2024-01-20T00:00:00.000Z
S-102465,P-1017,East,63,2024-03-09T00:00:00.000Z
S-102466,P-1054,East,44,2024-01-23T00:00:00.000Z
S-102467,P-1177,East,61,2024-10-18T00:00:00.000Z
S-102468,P-1115,East,36,2024-05-14T00:00:00.000Z
S-102469,P-1187,South,47,2024-01-04T00:00:00.000Z
S-102470,P-1158,Central,41,2024-10-22T00:00:00.000Z
S-102471,P-1114,Central,14,2024-02-05T00:00:00.000Z
S-102472,P-1217,West,8,2024-11-15T00:00:00.000Z
S-102473,P-1108,East,55,2024-04-27T00:00:00.000Z
S-102474,P-1205,East,32,2024-02-18T00:00:00.000Z
S-102475,P-1061,East,73,2024-08-25T00:00:00.000Z
S-102476,P-1185,East,44,2024-09-25T00:00:00.000Z
S-102477,P-1127,East,39,2024-11-28T00:00:00.000Z
S-102478,P-1065,Central,67,2024-02-05T00:00:00.000Z
S-102479,P-1036,West,15,2024-10-28T00:00:00.000Z
S-102480,P-1178,East,54,2024-12-18T00:00:00.000Z
S-102481,P-1177,East,29,2024-11-07T00:00:00.000Z
S-102482,P-1032,East,80,2024-12-14T00:00:00.000Z
S-102483,P-1021,Central,21,2024-07-19T00:00:00.000Z
S-102484,P-1004,West,21,2024-09-29T00:00:00.000Z
S-102485,P-1064,West,69,2024-10-24T00:00:00.000Z
S-102486,P-1122,North,58,2024-09-07T00:00:00.000Z
S-102487,P-1071,Central,36,2024-08-22T00:00:00.000Z
S-102488,P-1084,West,27,2024-12-25T00:00:00.000Z
S-102489,P-1143,Central,49,2024-06-05T00:00:00.000Z
S-102490,P-1076,Central,11,2024-03-10T00:00:00.000Z
S-102491,P-1031,East,56,2024-10-06T00:00:00.000Z
S-102492,P-1225,West,67,2024-04-07T00:00:00.000Z
S-102493,P-1207,Central,36,2024-11-26T00:00:00.000Z
S-102494,P-1003,East,9,2024-08-26T00:00:00.000Z
S-102495,P-1093,South,72,2024-11-14T00:00:00.000Z
S-102496,P-1146,East,30,2024-03-27T00:00:00.000Z
S-102497,P-1158,Central,1,2024-11-01T00:00:00.000Z
S-102498,P-1006,East,3,2024-04-03T00:00:00.000Z
S-102499,P-1203,North,80,2024-05-21T00:00:00.000Z
S-102500,P-1082,East,23,2024-07-23T00:00:00.000Z
S-102501,P-1233,East,80,2024-03-27T00:00:00.000Z
S-102502,P-1145,North,50,2024-07-21T00:00:00.000Z
S-102503,P-1096,East,21,2024-12-27T00:00:00.000Z
S-102504,P-1184,East,46,2024-05-03T00:00:00.000Z
S-102505,P-1080,East,7,2024-11-21T00:00:00.000Z
S-102506,P-1215,North,70,2024-08-13T00:00:00.000Z
S-102507,P-1087,Central,35,2024-01-14T00:00:00.000Z
S-102508,P-1117,East,54,2024-05-04T00:00:00.000Z
S-102509,P-1186,West,4,2024-11-22T00:00:00.000Z
S-102510,P-1149,East,77,2024-04-05T00:00:00.000Z
S-102511,P-1076,South,79,2024-12-20T00:00:00.000Z
S-102512,P-1042,South,9,2024-04-07T00:00:00.000Z
S-102513,P-1163,South,8,2024-12-30T00:00:00.000Z
S-102514,P-1163,North,71,2024-11-13T00:00:00.000Z
S-102515,P-1038,South,7,2024-09-02T00:00:00.000Z
S-102516,P-1233,East,42,2024-08-28T00:00:00.000Z
S-102517,P-1224,North,7,2024-02-24T00:00:00.000Z
S-102518,P-1208,Central,69,2024-03-24T00:00:00.000Z
S-102519,P-1181,South,31,2024-05-29T00:00:00.000Z
S-102520,P-1162,West,79,2024-06-16T00:00:00.000Z
S-102521,P-1227,West,29,2024-07-19T00:00:00.000Z
S-102522,P-1005,South,38,2024-12-20T00:00:00.000Z
S-102523,P-1228,North,53,2024-02-28T00:00:00.000Z
S-102524,P-1172,Central,43,2024-04-21T00:00:00.000Z
S-102525,P-1099,South,26,2024-11-10T00:00:00.000Z
S-102526,P-1070,North,25,2024-09-18T00:00:00.000Z
S-102527,P-1110,South,72,2024-05-06T00:00:00.000Z
S-102528,P-1041,Central,16,2024-08-18T00:00:00.000Z
S-102529,P-1099,Central,62,2024-01-29T00:00:00.000Z
S-102530,P-1023,South,56,2024-10-05T00:00:00.000Z
S-102531,P-1206,Central,64,2024-10-31T00:00:00.000Z
S-102532,P-1195,North,51,2024-06-11T00:00:00.000Z
S-102533,P-1193,Central,62,2024-01-06T00:00:00.000Z
S-102534,P-1015,North,80,2024-04-03T00:00:00.000Z
S-102535,P-1014,Central,26,2024-09-08T00:00:00.000Z
S-102536,P-1208,East,8,2024-02-28T00:00:00.000Z
S-102537,P-1004,Central,70,2024-12-03T00:00:00.000Z
S-102538,P-1217,West,16,2024-09-01T00:00:00.000Z
S-102539,P-1041,Central,31,2024-11-29T00:00:00.000Z
S-102540,P-1157,North,64,2024-07-01T00:00:00.000Z
S-102541,P-1084,Central,47,2024-09-14T00:00:00.000Z
S-102542,P-1202,Central,75,2024-11-04T00:00:00.000Z
S-102543,P-1023,East,19,2024-10-03T00:00:00.000Z
S-102544,P-1202,West,28,2024-11-20T00:00:00.000Z
S-102545,P-1072,East,4,2024-06-08T00:00:00.000Z
S-102546,P-1008,South,16,2024-04-30T00:00:00.000Z
S-102547,P-1029,Central,58,2024-11-23T00:00:00.000Z
S-102548,P-1043,Central,19,2024-07-26T00:00:00.000Z
S-102549,P-1237,West,72,2024-02-21T00:00:00.000Z
S-102550,P-1204,West,76,2024-02-09T00:00:00.000Z
S-102551,P-1133,East,64,2024-03-01T00:00:00.000Z
S-102552,P-1228,North,54,2024-04-25T00:00:00.000Z
S-102553,P-1134,North,3,2024-10-16T00:00:00.000Z
S-102554,P-1134,North,61,2024-12-24T00:00:00.000Z
S-102555,P-1195,South,13,2024-04-23T00:00:00.000Z
S-102556,P-1239,South,34,2024-06-03T00:00:00.000Z
S-102557,P-1037,West,46,2024-01-13T00:00:00.000Z
S-102558,P-1065,West,79,2024-05-14T00:00:00.000Z
S-102559,P-1119,Central,6,2024-09-29T00:00:00.000Z
S-102560,P-1231,West,60,2024-10-01T00:00:00.000Z
S-102561,P-1097,East,17,2024-07-07T00:00:00.000Z
S-102562,P-1035,Central,9,2024-02-14T00:00:00.000Z
S-102563,P-1029,West,32,2024-10-30T00:00:00.000Z
S-102564,P-1016,South,41,2024-11-09T00:00:00.000Z
S-102565,P-1196,Central,5,2024-01-06T00:00:00.000Z
S-102566,P-1068,East,20,2024-12-29T00:00:00.000Z
S-102567,P-1211,East,48,2024-03-03T00:00:00.000Z
S-102568,P-1052,East,20,2024-12-05T00:00:00.000Z
S-102569,P-1162,East,41,2024-08-12T00:00:00.000Z
S-102570,P-1117,Central,41,2024-02-19T00:00:00.000Z
S-102571,P-1205,West,44,2024-08-11T00:00:00.000Z
S-102572,P-1100,North,40,2024-04-21T00:00:00.000Z
S-102573,P-1166,West,67,2024-08-03T00:00:00.000Z
S-102574,P-1146,North,18,2024-07-28T00:00:00.000Z
S-102575,P-1120,Central,14,2024-05-21T00:00:00.000Z
S-102576,P-1188,South,40,2024-02-07T00:00:00.000Z
S-102577,P-1102,East,41,2024-08-19T00:00:00.000Z
S-102578,P-1041,West,59,2024-09-23T00:00:00.000Z
S-102579,P-1193,North,16,2024-03-18T00:00:00.000Z
S-102580,P-1036,South,17,2024-06-10T00:00:00.000Z
S-102581,P-1229,East,6,2024-07-03T00:00:00.000Z
S-102582,P-1010,West,24,2024-07-28T00:00:00.000Z
S-102583,P-1202,East,73,2024-04-18T00:00:00.000Z
S-102584,P-1061,West,72,2024-03-15T00:00:00.000Z
S-102585,P-1145,South,57,2024-03-02T00:00:00.000Z
S-102586,P-1216,Central,4,2024-08-11T00:00:00.000Z
S-102587,P-1024,North,23,2024-01-04T00:00:00.000Z
S-102588,P-1188,West,39,2024-05-20T00:00:00.000Z
S-102589,P-1038,West,52,2024-11-28T00:00:00.000Z
S-102590,P-1170,South,34,2024-11-29T00:00:00.000Z
S-102591,P-1151,East,75,2024-11-24T00:00:00.000Z
S-102592,P-1018,Central,16,2024-04-09T00:00:00.000Z
S-102593,P-1124,North,25,2024-02-07T00:00:00.000Z
S-102594,P-1037,South,50,2024-04-20T00:00:00.000Z
S-102595,P-1103,South,11,2024-11-21T00:00:00.000Z
S-102596,P-1169,South,65,2024-05-22T00:00:00.000Z
S-102597,P-1169,West,20,2024-04-08T00:00:00.000Z
S-102598,P-1085,East,28,2024-04-26T00:00:00.000Z
S-102599,P-1141,East,30,2024-04-10T00:00:00.000Z
S-102600,P-1218,Central,17,2024-02-14T00:00:00.000Z
S-102601,P-1009,West,62,2024-07-09T00:00:00.000Z
S-102602,P-1014,North,23,2024-05-30T00:00:00.000Z
S-102603,P-1095,North,31,2024-09-02T00:00:00.000Z
S-102604,P-1226,North,16,2024-04-21T00:00:00.000Z
S-102605,P-1181,East,79,2024-03-26T00:00:00.000Z
S-102606,P-1101,Central,77,2024-06-22T00:00:00.000Z
S-102607,P-1167,South,27,2024-06-23T00:00:00.000Z
S-102608,P-1142,North,16,2024-08-03T00:00:00.000Z
S-102609,P-1221,East,10,2024-12-22T00:00:00.000Z
S-102610,P-1178,Central,26,2024-03-18T00:00:00.000Z
S-102611,P-1142,South,29,2024-07-18T00:00:00.000Z
S-102612,P-1027,West,2,2024-03-20T00:00:00.000Z
S-102613,P-1039,East,46,2024-05-09T00:00:00.000Z
S-102614,P-1011,Central,15,2024-06-12T00:00:00.000Z
S-102615,P-1004,East,33,2024-01-31T00:00:00.000Z
S-102616,P-1014,Central,1,2024-08-06T00:00:00.000Z
S-102617,P-1052,East,62,2024-04-09T00:00:00.000Z
S-102618,P-1173,South,80,2024-06-14T00:00:00.000Z
S-102619,P-1119,East,59,2024-08-25T00:00:00.000Z
S-102620,P-1202,East,51,2024-01-11T00:00:00.000Z
S-102621,P-1007,Central,17,2024-06-08T00:00:00.000Z
S-102622,P-1205,West,14,2024-05-27T00:00:00.000Z
S-102623,P-1151,West,63,2024-08-05T00:00:00.000Z
S-102624,P-1194,North,11,2024-12-08T00:00:00.000Z
S-102625,P-1067,South,70,2024-02-17T00:00:00.000Z
S-102626,P-1026,East,30,2024-11-20T00:00:00.000Z
S-102627,P-1170,North,79,2024-05-31T00:00:00.000Z
S-102628,P-1017,Central,50,2024-02-21T00:00:00.000Z
S-102629,P-1048,South,20,2024-09-08T00:00:00.000Z
S-102630,P-1079,North,9,2024-02-15T00:00:00.000Z
S-102631,P-1191,West,79,2024-04-12T00:00:00.000Z
S-102632,P-1171,West,10,2024-09-22T00:00:00.000Z
S-102633,P-1151,North,26,2024-11-07T00:00:00.000Z
S-102634,P-1143,North,20,2024-06-05T00:00:00.000Z
S-102635,P-1144,West,64,2024-06-01T00:00:00.000Z
S-102636,P-1213,East,23,2024-05-01T00:00:00.000Z
S-102637,P-1137,North,52,2024-12-10T00:00:00.000Z
S-102638,P-1070,Central,4,2024-01-04T00:00:00.000Z
S-102639,P-1080,North,55,2024-01-19T00:00:00.000Z
S-102640,P-1055,South,46,2024-04-02T00:00:00.000Z
S-102641,P-1058,East,68,2024-03-20T00:00:00.000Z
S-102642,P-1119,North,11,2024-05-29T00:00:00.000Z
S-102643,P-1131,Central,32,2024-12-29T00:00:00.000Z
S-102644,P-1128,Central,12,2024-05-04T00:00:00.000Z
S-102645,P-1140,Central,32,2024-05-02T00:00:00.000Z
S-102646,P-1111,South,58,2024-01-22T00:00:00.000Z
S-102647,P-1038,North,11,2024-12-01T00:00:00.000Z
S-102648,P-1186,West,16,2024-09-23T00:00:00.000Z
S-102649,P-1174,West,25,2024-04-25T00:00:00.000Z
S-102650,P-1017,North,15,2024-08-21T00:00:00.000Z
S-102651,P-1212,East,8,2024-10-14T00:00:00.000Z
S-102652,P-1120,West,13,2024-02-29T00:00:00.000Z
S-102653,P-1218,Central,14,2024-01-21T00:00:00.000Z
S-102654,P-1083,North,52,2024-09-22T00:00:00.000Z
S-102655,P-1067,North,72,2024-04-06T00:00:00.000Z
S-102656,P-1109,North,49,2024-09-27T00:00:00.000Z
S-102657,P-1115,North,70,2024-04-06T00:00:00.000Z
S-102658,P-1083,Central,54,2024-05-12T00:00:00.000Z
S-102659,P-1074,East,78,2024-01-26T00:00:00.000Z
S-102660,P-1239,Central,76,2024-12-01T00:00:00.000Z
S-102661,P-1096,West,68,2024-12-15T00:00:00.000Z
S-102662,P-1021,West,22,2024-04-09T00:00:00.000Z
S-102663,P-1224,East,66,2024-09-23T00:00:00.000Z
S-102664,P-1198,East,75,2024-10-10T00:00:00.000Z
S-102665,P-1101,West,3,2024-05-15T00:00:00.000Z
S-102666,P-1144,West,54,2024-02-20T00:00:00.000Z
S-102667,P-1079,Central,50,2024-04-10T00:00:00.000Z
S-102668,P-1056,East,39,2024-01-04T00:00:00.000Z
S-102669,P-1134,East,1,2024-06-09T00:00:00.000Z
S-102670,P-1177,Central,67,2024-02-12T00:00:00.000Z
S-102671,P-1116,North,58,2024-09-12T00:00:00.000Z
S-102672,P-1040,Central,79,2024-05-24T00:00:00.000Z
S-102673,P-1200,South,40,2024-01-17T00:00:00.000Z
S-102674,P-1079,East,44,2024-05-06T00:00:00.000Z
S-102675,P-1148,Central,59,2024-06-17T00:00:00.000Z
S-102676,P-1083,North,57,2024-06-14T00:00:00.000Z
S-102677,P-1177,South,78,2024-11-30T00:00:00.000Z
S-102678,P-1132,South,66,2024-01-15T00:00:00.000Z
S-102679,P-1018,South,43,2024-07-22T00:00:00.000Z
S-102680,P-1149,East,20,2024-04-21T00:00:00.000Z
S-102681,P-1017,North,38,2024-01-16T00:00:00.000Z
S-102682,P-1176,Central,11,2024-04-21T00:00:00.000Z
S-102683,P-1054,North,58,2024-01-13T00:00:00.000Z
S-102684,P-1012,Central,80,2024-07-08T00:00:00.000Z
S-102685,P-1041,South,59,2024-03-17T00:00:00.000Z
S-102686,P-1154,East,48,2024-03-31T00:00:00.000Z
S-102687,P-1184,South,54,2024-07-23T00:00:00.000Z
S-102688,P-1152,North,13,2024-04-08T00:00:00.000Z
S-102689,P-1087,North,35,2024-11-02T00:00:00.000Z
S-102690,P-1147,West,78,2024-09-09T00:00:00.000Z
S-102691,P-1225,Central,14,2024-05-23T00:00:00.000Z
S-102692,P-1030,Central,67,2024-03-14T00:00:00.000Z
S-102693,P-1138,North,72,2024-06-17T00:00:00.000Z
S-102694,P-1030,Central,33,2024-11-06T00:00:00.000Z
S-102695,P-1105,West,38,2024-09-03T00:00:00.000Z
S-102696,P-1132,Central,61,2024-08-17T00:00:00.000Z
S-102697,P-1223,North,21,2024-11-15T00:00:00.000Z
S-102698,P-1023,Central,64,2024-06-08T00:00:00.000Z
S-102699,P-1154,South,47,2024-06-08T00:00:00.000Z
S-102700,P-1119,North,51,2024-09-15T00:00:00.000Z
S-102701,P-1127,Central,50,2024-07-24T00:00:00.000Z
S-102702,P-1045,East,80,2024-07-01T00:00:00.000Z
S-102703,P-1110,West,12,2024-04-07T00:00:00.000Z
S-102704,P-1069,East,76,2024-01-26T00:00:00.000Z
S-102705,P-1098,South,61,2024-07-07T00:00:00.000Z
S-102706,P-1125,North,11,2024-09-03T00:00:00.000Z
S-102707,P-1133,West,26,2024-05-02T00:00:00.000Z
S-102708,P-1024,East,60,2024-03-29T00:00:00.000Z
S-102709,P-1186,Central,73,2024-08-03T00:00:00.000Z
S-102710,P-1144,West,65,2024-02-10T00:00:00.000Z
S-102711,P-1058,East,12,2024-12-07T00:00:00.000Z
S-102712,P-1155,Central,9,2024-11-23T00:00:00.000Z
S-102713,P-1146,North,4,2024-11-18T00:00:00.000Z
S-102714,P-1160,Central,77,2024-05-07T00:00:00.000Z
S-102715,P-1091,East,38,2024-11-17T00:00:00.000Z
S-102716,P-1155,South,28,2024-10-22T00:00:00.000Z
S-102717,P-1160,West,78,2024-08-17T00:00:00.000Z
S-102718,P-1201,Central,70,2024-10-26T00:00:00.000Z
S-102719,P-1034,West,37,2024-03-28T00:00:00.000Z
S-102720,P-1074,Central,73,2024-10-14T00:00:00.000Z
S-102721,P-1199,South,68,2024-08-31T00:00:00.000Z
S-102722,P-1150,South,42,2024-01-20T00:00:00.000Z
S-102723,P-1190,West,18,2024-07-04T00:00:00.000Z
S-102724,P-1012,North,26,2024-10-12T00:00:00.000Z
S-102725,P-1093,West,4,2024-12-10T00:00:00.000Z
S-102726,P-1223,North,48,2024-09-12T00:00:00.000Z
S-102727,P-1060,Central,31,2024-05-19T00:00:00.000Z
S-102728,P-1113,North,40,2024-05-24T00:00:00.000Z
S-102729,P-1170,North,1,2024-11-05T00:00:00.000Z
S-102730,P-1165,East,42,2024-12-21T00:00:00.000Z
S-102731,P-1166,Central,70,2024-07-02T00:00:00.000Z
S-102732,P-1224,West,19,2024-02-13T00:00:00.000Z
S-102733,P-1188,Central,78,2024-11-23T00:00:00.000Z
S-102734,P-1143,West,53,2024-02-15T00:00:00.000Z
S-102735,P-1224,North,30,2024-02-07T00:00:00.000Z
S-102736,P-1110,Central,71,2024-04-20T00:00:00.000Z
S-102737,P-1148,East,80,2024-11-09T00:00:00.000Z
S-102738,P-1186,North,22,2024-10-05T00:00:00.000Z
S-102739,P-1013,Central,38,2024-06-19T00:00:00.000Z
S-102740,P-1112,Central,32,2024-02-13T00:00:00.000Z
S-102741,P-1105,West,45,2024-10-19T00:00:00.000Z
S-102742,P-1072,South,47,2024-07-12T00:00:00.000Z
S-102743,P-1084,North,21,2024-05-16T00:00:00.000Z
S-102744,P-1180,Central,16,2024-09-08T00:00:00.000Z
S-102745,P-1000,South,7,2024-01-08T00:00:00.000Z
S-102746,P-1208,Central,3,2024-11-10T00:00:00.000Z
S-102747,P-1229,South,69,2024-11-17T00:00:00.000Z
S-102748,P-1202,South,9,2024-11-26T00:00:00.000Z
S-102749,P-1077,West,16,2024-03-13T00:00:00.000Z
S-102750,P-1087,East,22,2024-05-10T00:00:00.000Z
S-102751,P-1174,North,26,2024-07-23T00:00:00.000Z
S-102752,P-1199,Central,28,2024-12-22T00:00:00.000Z
S-102753,P-1106,West,8,2024-07-29T00:00:00.000Z
S-102754,P-1220,West,42,2024-04-19T00:00:00.000Z
S-102755,P-1231,Central,76,2024-08-10T00:00:00.000Z
S-102756,P-1028,North,44,2024-10-24T00:00:00.000Z
S-102757,P-1145,West,5,2024-07-10T00:00:00.000Z
S-102758,P-1033,East,12,2024-01-18T00:00:00.000Z
S-102759,P-1208,East,46,2024-09-25T00:00:00.000Z
S-102760,P-1152,North,51,2024-04-25T00:00:00.000Z
S-102761,P-1038,East,33,2024-07-10T00:00:00.000Z
S-102762,P-1217,West,17,2024-05-02T00:00:00.000Z
S-102763,P-1229,North,64,2024-09-18T00:00:00.000Z
S-102764,P-1056,North,15,2024-07-09T00:00:00.000Z
S-102765,P-1207,East,21,2024-05-19T00:00:00.000Z
S-102766,P-1191,West,26,2024-06-13T00:00:00.000Z
S-102767,P-1164,South,6,2024-03-26T00:00:00.000Z
S-102768,P-1029,Central,22,2024-03-10T00:00:00.000Z
S-102769,P-1073,Central,79,2024-09-14T00:00:00.000Z
S-102770,P-1234,East,20,2024-10-05T00:00:00.000Z
S-102771,P-1021,Central,48,2024-12-18T00:00:00.000Z
S-102772,P-1156,South,24,2024-11-11T00:00:00.000Z
S-102773,P-1215,Central,71,2024-03-31T00:00:00.000Z
S-102774,P-1006,West,17,2024-12-16T00:00:00.000Z
S-102775,P-1028,South,76,2024-04-17T00:00:00.000Z
S-102776,P-1188,Central,53,2024-02-18T00:00:00.000Z
S-102777,P-1169,Central,78,2024-01-09T00:00:00.000Z
S-102778,P-1009,South,44,2024-03-24T00:00:00.000Z
S-102779,P-1106,North,43,2024-08-13T00:00:00.000Z
S-102780,P-1094,East,9,2024-11-03T00:00:00.000Z
S-102781,P-1163,West,45,2024-05-30T00:00:00.000Z
S-102782,P-1218,East,42,2024-08-16T00:00:00.000Z
S-102783,P-1206,North,77,2024-11-17T00:00:00.000Z
S-102784,P-1128,West,46,2024-12-03T00:00:00.000Z
S-102785,P-1049,North,15,2024-09-11T00:00:00.000Z
S-102786,P-1223,South,67,2024-02-27T00:00:00.000Z
S-102787,P-1114,South,54,2024-06-13T00:00:00.000Z
S-102788,P-1162,North,63,2024-10-14T00:00:00.000Z
S-102789,P-1192,West,64,2024-12-04T00:00:00.000Z
S-102790,P-1099,Central,29,2024-10-01T00:00:00.000Z
S-102791,P-1224,West,72,2024-03-08T00:00:00.000Z
S-102792,P-1085,Central,33,2024-01-10T00:00:00.000Z
S-102793,P-1129,East,66,2024-03-14T00:00:00.000Z
S-102794,P-1144,South,20,2024-07-13T00:00:00.000Z
S-102795,P-1014,West,48,2024-12-29T00:00:00.000Z
S-102796,P-1141,Central,57,2024-04-25T00:00:00.000Z
S-102797,P-1198,East,58,2024-01-22T00:00:00.000Z
S-102798,P-1203,Central,3,2024-06-15T00:00:00.000Z
S-102799,P-1214,North,52,2024-04-13T00:00:00.000Z
S-102800,P-1061,West,75,2024-02-17T00:00:00.000Z
S-102801,P-1064,Central,3,2024-07-10T00:00:00.000Z
S-102802,P-1180,East,70,2024-12-23T00:00:00.000Z
S-102803,P-1005,Central,24,2024-06-24T00:00:00.000Z
S-102804,P-1039,South,73,2024-02-08T00:00:00.000Z
S-102805,P-1146,Central,16,2024-09-02T00:00:00.000Z
S-102806,P-1180,South,8,2024-06-04T00:00:00.000Z
S-102807,P-1071,South,52,2024-01-18T00:00:00.000Z
S-102808,P-1060,Central,9,2024-04-11T00:00:00.000Z
S-102809,P-1237,South,58,2024-04-20T00:00:00.000Z
S-102810,P-1040,West,19,2024-12-08T00:00:00.000Z
S-102811,P-1176,North,27,2024-10-02T00:00:00.000Z
S-102812,P-1182,Central,2,2024-10-19T00:00:00.000Z
S-102813,P-1079,North,28,2024-04-22T00:00:00.000Z
S-102814,P-1029,South,19,2024-08-24T00:00:00.000Z
S-102815,P-1119,South,73,2024-05-15T00:00:00.000Z
S-102816,P-1089,North,69,2024-04-27T00:00:00.000Z
S-102817,P-1195,East,62,2024-05-30T00:00:00.000Z
S-102818,P-1040,South,13,2024-06-16T00:00:00.000Z
S-102819,P-1099,Central,20,2024-10-24T00:00:00.000Z
S-102820,P-1176,Central,46,2024-12-25T00:00:00.000Z
S-102821,P-1133,Central,30,2024-12-05T00:00:00.000Z
S-102822,P-1231,South,23,2024-06-29T00:00:00.000Z
S-102823,P-1071,North,42,2024-03-03T00:00:00.000Z
S-102824,P-1105,West,57,2024-09-08T00:00:00.000Z
S-102825,P-1052,Central,5,2024-04-14T00:00:00.000Z
S-102826,P-1141,North,23,2024-06-20T00:00:00.000Z
S-102827,P-1031,North,38,2024-04-07T00:00:00.000Z
S-102828,P-1005,North,56,2024-10-21T00:00:00.000Z
S-102829,P-1133,West,63,2024-11-13T00:00:00.000Z
S-102830,P-1097,North,10,2024-10-18T00:00:00.000Z
S-102831,P-1010,East,44,2024-03-11T00:00:00.000Z
S-102832,P-1190,East,2,2024-04-24T00:00:00.000Z
S-102833,P-1148,North,51,2024-12-04T00:00:00.000Z
S-102834,P-1067,Central,40,2024-06-06T00:00:00.000Z
S-102835,P-1181,North,7,2024-07-14T00:00:00.000Z
S-102836,P-1036,East,55,2024-08-08T00:00:00.000Z
S-102837,P-1048,North,76,2024-06-27T00:00:00.000Z
S-102838,P-1115,South,4,2024-07-08T00:00:00.000Z
S-102839,P-1196,West,69,2024-11-19T00:00:00.000Z
S-102840,P-1202,West,55,2024-02-25T00:00:00.000Z
S-102841,P-1045,North,17,2024-12-25T00:00:00.000Z
S-102842,P-1236,East,22,2024-03-18T00:00:00.000Z
S-102843,P-1042,West,77,2024-02-05T00:00:00.000Z
S-102844,P-1097,East,58,2024-09-09T00:00:00.000Z
S-102845,P-1180,South,43,2024-02-06T00:00:00.000Z
S-102846,P-1147,East,41,2024-07-04T00:00:00.000Z
S-102847,P-1129,South,12,2024-06-28T00:00:00.000Z
S-102848,P-1081,Central,59,2024-08-23T00:00:00.000Z
S-102849,P-1195,South,33,2024-07-16T00:00:00.000Z
S-102850,P-1029,Central,63,2024-02-01T00:00:00.000Z
S-102851,P-1069,North,61,2024-11-02T00:00:00.000Z
S-102852,P-1028,West,10,2024-04-29T00:00:00.000Z
S-102853,P-1157,Central,28,2024-11-16T00:00:00.000Z
S-102854,P-1211,North,24,2024-10-16T00:00:00.000Z
S-102855,P-1227,South,10,2024-10-19T00:00:00.000Z
S-102856,P-1018,East,46,2024-03-26T00:00:00.000Z
S-102857,P-1165,North,42,2024-06-07T00:00:00.000Z
S-102858,P-1052,Central,21,2024-08-13T00:00:00.000Z
S-102859,P-1065,North,24,2024-03-17T00:00:00.000Z
S-102860,P-1092,Central,70,2024-03-08T00:00:00.000Z
